category,images,contains
croissant,ENHO8TtW4AYNtro.jpg,1
raclette,ENHOtSAXkAEF1uy.jpg,1
chicken,ENI1laVXkAI1O8Q.jpg,1
chicken,ENI1laZWsAU3tmq.jpg,1
lasagne,ENI7jzcW4AAhIMc.jpg,1
milk,ENIchJgX0AAr2zA.jpg,1
(hazelnut OR chocolate) spread OR nutella OR ovomaltine OR caotina,ENifz1fWsAEJU4l.jpg,1
bread,ENifz1fWsAEJU4l.jpg,1
(hazelnut OR chocolate) spread OR nutella OR ovomaltine OR caotina,ENifz1WWoAEVDPS.jpg,0
bread,ENifz1WWoAEVDPS.jpg,1
lemon,EnIJ6jBWEAAsNAu.jpg,0
pesto,EnIJ6jBWEAAsNAu.jpg,1
nut,ENIjxTQWoAIJI_h.jpg,0
raclette,ENIjxTQWoAIJI_h.jpg,0
apple,EnITiBNXMA8vR2I.jpg,0
chocolate,ENKRSfcUUAA9JKK.jpg,0
chocolate,ENKRSfNUUAE2v8i.jpg,1
chocolate,ENKRSfOVAAAyi9g.jpg,0
milk,EnkZj9KXEAAYGRK.jpg,0
potato,EnkZj9KXEAAYGRK.jpg,0
rice,EnkZj9KXEAAYGRK.jpg,0
apple,Enl6PynXEAAW-yL.jpg,0
bread,Enl6PynXEAAW-yL.jpg,1
cheese,Enl6PynXEAAW-yL.jpg,1
pepper,Enl6PynXEAAW-yL.jpg,0
cake,ENlugU4WsAE5_8T.jpg,1
soup,EnlXwc-XEAExh5_.jpg,0
soup,EnlXwN_XIAMI80N.jpg,1
soup,EnlXwn9XMAI2mWh.jpg,0
vegetable,EnmIlOPW4AgSAXB.jpg,0
pea,ENMml2HWkAIaCNw.jpg,0
soup,ENMml2HWkAIaCNw.jpg,1
vegetable,ENnaTiJXkAA__uz.jpg,1
risotto,ENOAjeVXsAA2Xf2.jpg,1
(thickened OR whipped) cream,ENODfxuVAAANQIq.jpg,1
cream,ENODfxuVAAANQIq.jpg,0
ice cream,ENODfxuVAAANQIq.jpg,1
pistachio,ENODfxuVAAANQIq.jpg,0
bacon,ENR4ZDYU4AEFCCh.jpg,1
potato,ENR4ZDYU4AEFCCh.jpg,0
soup,ENR4ZDYU4AEFCCh.jpg,1
sausage,ENS26EZXkAAGhkv.jpg,1
banana,EnseMMjWMAI9bQE.jpg,0
corn,EnsnuXhXMAA5HqT.jpg,0
apple,ENT_7tUWkAEbs3R.jpg,0
bread,ENT_7tUWkAEbs3R.jpg,1
chickpea,ENV5C8CWkAAXpMx.jpg,0
couscous,ENV5C8CWkAAXpMx.jpg,1
spinach,ENV5C8CWkAAXpMx.jpg,0
taboule OR couscous,ENV5C8CWkAAXpMx.jpg,0
tomato,ENV5C8CWkAAXpMx.jpg,0
honey,ENvt4dKWwAALb4d.jpg,0
pizza,ENvt4dKWwAALb4d.jpg,1
pasta OR noodles,ENvX_isXYAEAk3U.jpg,1
soup,ENW6Q4LX0AIXs9W.jpg,0
pizza,EnX4suJWEAU8_Hv.jpg,1
onion,EnxaRavWMAcXgNP.jpg,1
cheese,ENxdDrVXYAA7Jkw.jpg,0
gruyere,ENxdDrVXYAA7Jkw.jpg,0
spinach,ENxdDrVXYAA7Jkw.jpg,1
butter,ENXhHTSX0AEjAAO.jpg,1
cake,ENXhHTSX0AEjAAO.jpg,1
hamburger OR burger,ENxkYaHWoAEHcOo.jpg,1
hamburger OR burger,ENxkZEJWoAAeCVK.jpg,1
chips OR french fries OR crisps OR country fries,ENyd_iLX0AMkoo8.jpg,1
crisps,ENyd_iLX0AMkoo8.jpg,0
potato,ENyfkKtWwAEBfsT.jpg,1
raclette,ENyfkKtWwAEBfsT.jpg,1
cake,EO--FxBWAAABl8r.jpg,1
pizza,Eo-4ddvXYAE-DJe.jpg,1
chocolate,Eo-8qaQW4AAc6k_.jpg,0
peach,EO-fNW3WoAEa742.jpg,0
chocolate,Eo-MIh8WMAIPx58.jpg,1
bread,Eo-NtM9XMAEhun1.jpg,1
hamburger OR burger,Eo0f4s4XMAEss3I.jpg,1
cream,Eo0oKs9WMAApsQf.jpg,0
plum,Eo0oKs9WMAApsQf.jpg,0
cream,Eo0oLBXXIAMhHIF.jpg,0
plum,Eo0oLBXXIAMhHIF.jpg,0
cream,Eo0oLU3XYAIl_gg.jpg,1
plum,Eo0oLU3XYAIl_gg.jpg,0
potato,EO0pMH_X0AEWAvd.jpg,1
lemon,EO0XnP7X0AAokjx.jpg,0
corn,EO1hekFX0AIMsI8.jpg,0
pizza,EO33X4-WsAEOiPn.jpg,1
nut,Eo3ni2xW8AIqWdN.jpg,1
corn,Eo5G4gNXIAY4i-t.jpg,0
bean,Eo5Gz75W8AQUif3.jpg,0
chicken,Eo5Gz75W8AQUif3.jpg,0
potato,Eo5Gz75W8AQUif3.jpg,0
cake,EO5P4bjWsAI131U.jpg,1
pizza,Eo5QM8oXYAcMs3w.jpg,0
pizza,Eo5QM8uW4AA_i55.jpg,1
corn,Eo5qurSW4AA3DPZ.jpg,0
bean,EO6fM_xXUAE7FHz.jpg,0
onion,EO6fM_xXUAE7FHz.jpg,0
potato,EO6fM_xXUAE7FHz.jpg,0
soup,EO6fM_xXUAE7FHz.jpg,1
soup,Eo85wg-XEAAGy0D.jpg,0
pork,EO9QuSiWoAEuqNV.jpg,0
pork,EO9QuwyWAAArqkQ.jpg,1
soup,Eo9UtCbXcAAVOFc.jpg,1
chickpea,EoA_OCCW4AEUMSU.jpg,1
curry,EoA_OCCW4AEUMSU.jpg,1
corn,EOBJSUDX4AM3HIt.jpg,0
raspberry,EOBJSUDX4AM3HIt.jpg,0
chicken,EObTXQFXUAgBb6J.jpg,1
corn,EObTXQFXUAgBb6J.jpg,0
cake,Eod6yjdXEAA5GOL.jpg,1
cabbage,EOEH9piWAAAqZQa.jpg,0
almond,EOEmcmrXkAADR3W.jpg,0
cake,EOEmcmrXkAADR3W.jpg,1
pistachio,EOEmcmrXkAADR3W.jpg,0
tart,EOEmcmrXkAADR3W.jpg,0
almond,EOEmcosX0AE8I-O.jpg,0
cake,EOEmcosX0AE8I-O.jpg,0
pistachio,EOEmcosX0AE8I-O.jpg,0
tart,EOEmcosX0AE8I-O.jpg,0
almond,EOEmcskXkAEbNXR.jpg,0
cake,EOEmcskXkAEbNXR.jpg,1
pistachio,EOEmcskXkAEbNXR.jpg,0
tart,EOEmcskXkAEbNXR.jpg,0
almond,EOEmcuCX4AouOMG.jpg,0
cake,EOEmcuCX4AouOMG.jpg,1
pistachio,EOEmcuCX4AouOMG.jpg,0
tart,EOEmcuCX4AouOMG.jpg,0
pineapple,EOf0vB7XkAEbqqt.jpg,0
pizza,EOf0vB7XkAEbqqt.jpg,1
corn,EoFB8DdW8AYq9_6.jpg,0
nut,EOFBTWdWAAA8jmG.jpg,1
walnut,EOFBTWdWAAA8jmG.jpg,0
chocolate,EOfkqOOXsAAkNsr.jpg,0
egg,EOGAiMsX0AA4iWY.jpg,1
onion,EOGAiMsX0AA4iWY.jpg,0
salad,EOGAiMsX0AA4iWY.jpg,0
rice,EOGp6SjXUAUqrUH.jpg,0
cake,EOGQtxyXsAEmKta.jpg,1
cake,EOGQv7gX0AARrXo.jpg,0
cucumber,EogUtiAWMA45H1H.jpg,0
cheese,EOGY0qdWsAA2eBM.jpg,1
mushroom,EOi9lwTWkAUJM8R.jpg,1
olive,EOi9lwTWkAUJM8R.jpg,0
pizza,EOi9lwTWkAUJM8R.jpg,1
zucchini,EOi9lwTWkAUJM8R.jpg,0
mushroom,EOi9lXLXsAI0W5o.jpg,1
olive,EOi9lXLXsAI0W5o.jpg,0
pizza,EOi9lXLXsAI0W5o.jpg,1
zucchini,EOi9lXLXsAI0W5o.jpg,0
orange,Eoj4hV0WEAYV3rT.jpg,0
pork,EojLO4LWMAAaN-R.jpg,1
almond,Eok_HNrXYAIznka.jpg,0
butter,Eok_HNrXYAIznka.jpg,1
corn,Eok_HNrXYAIznka.jpg,0
egg,Eok_HNrXYAIznka.jpg,0
milk,Eok_HNrXYAIznka.jpg,0
pancake,Eok_HNrXYAIznka.jpg,1
seeds,Eok_HNrXYAIznka.jpg,0
almond,Eok_ITHXMA0Tb0_.jpg,0
butter,Eok_ITHXMA0Tb0_.jpg,0
corn,Eok_ITHXMA0Tb0_.jpg,0
egg,Eok_ITHXMA0Tb0_.jpg,0
milk,Eok_ITHXMA0Tb0_.jpg,0
pancake,Eok_ITHXMA0Tb0_.jpg,0
seeds,Eok_ITHXMA0Tb0_.jpg,0
cucumber,EOkZadmW4AA0WCK.jpg,1
pickle,EOkZadmW4AA0WCK.jpg,0
spaghetti,EoLChJ_XIAY89N0.jpg,1
salad dressing,EoLDtQxW4AEoGH1.jpg,0
salad dressing,EoLDtRIXMAAQ3kB.jpg,0
apple,EOlTnU7WoAENrBu.jpg,0
cheese,Eon0XzJWMAMzxv3.jpg,1
apple,EoO4BPJXEAEhDHV.jpg,0
bread,EOOQGOhXkAAn_DW.jpg,0
ketchup,EopoLTlXMAMIqBq.jpg,0
lemon,EopoLTlXMAMIqBq.jpg,0
pepper,EopoLTlXMAMIqBq.jpg,0
sauce,EopoLTlXMAMIqBq.jpg,0
tomato,EopoLTlXMAMIqBq.jpg,0
tomato sauce,EopoLTlXMAMIqBq.jpg,0
orange,EOq_1AGW4AAH3g8.jpg,1
gnocchi,EOq1WXAXkAAPKCD.jpg,1
ice cream,EoQ98snXIAAc2-t.jpg,0
potato,EoqX4aWXUAENRUW.jpg,1
soup,EoqX4aWXUAENRUW.jpg,1
bacon,EotewAAW8AYKwnV.jpg,0
quiche OR (puff pastry),EotewAAW8AYKwnV.jpg,1
couscous,EOtpN6CU4AAWj4r.jpg,0
spinach,EOtpN6CU4AAWj4r.jpg,0
taboule OR couscous,EOtpN6CU4AAWj4r.jpg,0
date,EotXTNHWMAASy7i.jpg,1
raspberry,EoUfxDmWEAI6U8W.jpg,0
raclette,EouLmoDVQAI9FUO.jpg,1
milk,EOUudjcWoAAPaiH.jpg,0
pizza,EoVddHtWEAQfidN.jpg,1
feta,EoVRgUOWMAMMkZj.jpg,0
spinach,EoVRgUOWMAMMkZj.jpg,1
tart,EoVRgUOWMAMMkZj.jpg,0
bread,EOWyjXRXkAE1Obm.jpg,1
hamburger OR burger,EoY1d80XEAIY7NB.jpg,1
bread,EOYswG5W4AAsO9M.jpg,1
cheese,EOYswG5W4AAsO9M.jpg,1
cake,Eoz8Hk6XcA4kX8X.jpg,1
bean,Ep_B1aHXEAAyYkS.jpg,0
sauce,Ep_B1aHXEAAyYkS.jpg,0
tofu,Ep_B1aHXEAAyYkS.jpg,1
chocolate,Ep_PJvRXUAM-P5F.jpg,1
cream,EP-Eq93XsAEg-Qt.jpg,1
ice cream,EP-Eq93XsAEg-Qt.jpg,0
sushi,Ep1IK3oXMAQaR9Y.jpg,1
milk,Ep2MAXJWMAAFebY.jpg,0
chocolate,Ep2saqlXIAQYJNV.jpg,0
focaccia,Ep2YQHFWMAM-b-H.jpg,1
pizza,EP36GLeXUAA9pQ3.jpg,0
bacon,EP3n4NiWkAACS30.jpg,0
cheese,EP3n4NiWkAACS30.jpg,0
raclette,EP3n4NiWkAACS30.jpg,1
bacon,EP3n5_iXsAENBCm.jpg,1
cheese,EP3n5_iXsAENBCm.jpg,0
raclette,EP3n5_iXsAENBCm.jpg,1
chocolate,EP3t4y_WkAEG-_a.jpg,1
sushi,Ep6FyOgW4AASrZV.jpg,1
corn,EP6ushNWAAEpYXh.jpg,0
grape,Ep7h_HJXYAI9bnP.jpg,0
chocolate,Ep7nLzKWMAMiI7o.jpg,0
hamburger OR burger,EP7WAn3WsAAEfqN.jpg,1
vegetable,EP80BC1X0AEXf1l.jpg,1
chocolate,Ep8EAmrXEAgYgS6.jpg,1
cake,EP8QJCpX0AAWPMB.jpg,1
hazelnut,EPAC09zXkAU7YPd.jpg,1
pear,EPAC09zXkAU7YPd.jpg,1
chocolate,EpAqeSeW8AEnLO4.jpg,0
brioche,EpbSt-XWMAESKU1.jpg,1
croissant,EpbSt-XWMAESKU1.jpg,0
brioche,EpbSt8eXIAAZOWG.jpg,1
croissant,EpbSt8eXIAAZOWG.jpg,0
chips OR french fries OR crisps OR country fries,EPd_AL4WsAI2xJy.jpg,0
potato,EPd_AL4WsAI2xJy.jpg,0
rice,EPd_AL4WsAI2xJy.jpg,1
bean,EpD80fzWEAEnEbg.jpg,1
sushi,EPDcafMXUAAE12D.jpg,1
sushi,EPDcafQWAAEHnS8.jpg,0
sauce,EpDek_vXUAMdWEI.jpg,1
raspberry,EPDpjlaWAAAzYgj.jpg,0
hamburger OR burger,EPE5TzOWAAYJ6wj.jpg,1
hamburger OR burger,EPgmT1bWoAE5MMb.jpg,1
orange,EPgUTlFWoAI4w1v.jpg,1
hamburger OR burger,EpgVmPqXMAAcU3Y.jpg,1
biscuit OR cookie,EpH-MIYWMAcLFOM.jpg,1
hamburger OR burger,EPH1N7yWoAElVEK.jpg,0
hamburger OR burger,EPH1NQUWAAE_tRa.jpg,1
hamburger OR burger,EPH1Om_XUAAhKe7.jpg,0
raclette,EPhdnkfWAAENmQp.jpg,0
spaghetti,EpHhwx8XMAMj5YK.jpg,1
tuna,EpHhwx8XMAMj5YK.jpg,0
apple,EpHlTWmW8AAFN-c.jpg,0
apple pie,EpHlTWmW8AAFN-c.jpg,1
cake,EpHlTWmW8AAFN-c.jpg,0
beef,EPiAKacW4AA16Q1.jpg,1
pasta OR noodles,EPIhqHBW4Acy6N_.jpg,0
cheese,EpIiccCWEAIrtKg.jpg,1
pizza,EpIj2x7W4AAgSFW.jpg,1
lemon,EpijKtlXIAMSyBG.jpg,0
pickle,EpijKtlXIAMSyBG.jpg,0
lemon,EpijKvvXMAIZ-1A.jpg,0
pickle,EpijKvvXMAIZ-1A.jpg,0
lemon,EpijKxlXEAA4lkH.jpg,0
pickle,EpijKxlXEAA4lkH.jpg,0
cheese,EpIlZhzW4Agdw4A.jpg,0
pizza,EpIlZhzW4Agdw4A.jpg,1
chicken,EpImGQ9W4AAqNGM.jpg,1
pizza,EpImGQ9W4AAqNGM.jpg,0
salad,EpImGQ9W4AAqNGM.jpg,1
pizza,EpImkblXUAYUGFQ.jpg,1
pizza,EpImWvcXcAE1H-n.jpg,1
chocolate,EPIzeoEWsAEW3S0.jpg,0
orange,EPj7ooWX4AAU59b.jpg,0
orange,EPj7pOqXkAEscgu.jpg,0
biscuit OR cookie,EpjHWNfXYAIdi12.jpg,1
biscuit OR cookie,EpjHWuSXEAE2kGr.jpg,1
biscuit OR cookie,EpjHXDgXUAEy-Jz.jpg,1
shrimp OR prawn,EPJukmYX0AINCLp.jpg,1
biscuit OR cookie,Epl388WXYAAhFO8.jpg,1
lemon,Epmj-S1XcAAqsoG.jpg,0
pickle,Epmj-S1XcAAqsoG.jpg,0
lemon,Epmj-S3XMAIzlLO.jpg,0
pickle,Epmj-S3XMAIzlLO.jpg,0
lemon,Epmj-T-XEAcj1xr.jpg,1
pickle,Epmj-T-XEAcj1xr.jpg,0
lemon,Epmj-V1XEAIFkYf.jpg,0
pickle,Epmj-V1XEAIFkYf.jpg,0
chicken,EpmY9kTWMAEZ40x.jpg,1
potato,EpmY9kTWMAEZ40x.jpg,1
soup,EpmY9kTWMAEZ40x.jpg,1
chocolate,EPnCKCZW4AIhDkv.jpg,1
praline,EPnCKCZW4AIhDkv.jpg,0
grits OR polenta OR (maize flour),EPNLMnoXUAUtkGt.jpg,1
cheese,Epnvc1wXMAAbyRl.jpg,1
cheese,EpnvdUfW8AIoEgW.jpg,1
spaghetti,EPNXjOsX4AA_Cyr.jpg,0
spaghetti,EPNXjQgXsAAYNSG.jpg,0
pumpkin,EpNzyFgXMAExtq6.jpg,0
chocolate,EpO282lW8AY6NX3.jpg,0
corn,EpO282lW8AY6NX3.jpg,0
cake,EpO30seWEAUmFrf.jpg,1
apple pie,EPO4XG0UEAAmWVN.jpg,0
raclette,EPOjjc0XkAE-vPT.jpg,1
pizza,EPOkWVpWkAA7hMe.jpg,0
biscuit OR cookie,EpoNXvGXUAIYckt.jpg,1
milk,EPOqnoFWoAAIFNO.jpg,0
pasta OR noodles,EpoRjjJXIAAoftl.jpg,1
soup,EPOtrFuXkAE1PFY.jpg,1
chocolate,EPOVfjZX0AAG2Cp.jpg,1
cheese,EPPGDTMX0AAT8yv.jpg,0
biscuit OR cookie,Epr-cpiWMAwb9G6.jpg,1
bacon,EPSNDuNXkAE7g10.jpg,1
pizza,EPSNDuNXkAE7g10.jpg,1
chips OR french fries OR crisps OR country fries,EPsQkgzXsAAYMha.jpg,1
crisps,EPsQkgzXsAAYMha.jpg,0
sauce,EpsW8nUW8Aweeum.jpg,0
raclette,EPt0MNHXsAAgB6s.jpg,0
hamburger OR burger,EpT1USfXEAQ1kJQ.jpg,1
bread,EPTA1IPWAAA8ies.jpg,0
hamburger OR burger,EPTA1IPWAAA8ies.jpg,1
mayonnaise,EPTA1IPWAAA8ies.jpg,0
onion,EPTA1IPWAAA8ies.jpg,0
tomato,EPTA1IPWAAA8ies.jpg,0
veggie burger,EPTA1IPWAAA8ies.jpg,0
pizza,EPTI7CZWkAAMQYu.jpg,1
onion,EPtIkPoXkAUveUK.jpg,1
potato,EPtIkPoXkAUveUK.jpg,1
bean,EPtlmspX4AA1wlE.jpg,0
butter,EPtlmspX4AA1wlE.jpg,0
pasta OR noodles,EPtlmspX4AA1wlE.jpg,1
pesto,EPtlmspX4AA1wlE.jpg,1
tomato,EPtlmspX4AA1wlE.jpg,0
milk,EPTNfUxW4AAQDBt.jpg,0
chickpea,EPTnMywX4AEyUaa.jpg,0
corn,Epur3E8XEAAc-Pg.jpg,0
sushi,EpvzTXVWMAArBnP.jpg,1
sushi,EpvzUGoXIAA7i7i.jpg,1
pate,EpXH2c5UUAIIPa9.jpg,0
soup,EPxl70TWoAAIaYr.jpg,0
vegetable,EPxl70TWoAAIaYr.jpg,0
chicken,EpXnldmW8AQlGrO.jpg,0
egg,EpXnldmW8AQlGrO.jpg,1
onion,EpXnldmW8AQlGrO.jpg,0
sauce,EpXnldmW8AQlGrO.jpg,0
tomato,EpXnldmW8AQlGrO.jpg,0
tomato sauce,EpXnldmW8AQlGrO.jpg,0
chicken,EpxxyDeW8AA36Xs.jpg,0
crisps,EpxxyDeW8AA36Xs.jpg,0
chips OR french fries OR crisps OR country fries,EPyII9uXsAACy9-.jpg,0
crisps,EPyII9uXsAACy9-.jpg,0
sushi,EpZC_CrXcAMJOw4.jpg,1
sushi,EpZC-2PW8AA0kDG.jpg,1
sushi,EpZC-qzXMAI92pI.jpg,1
raclette,EQ_f_RkWoAIdt4g.jpg,1
cheese,EQ0CZaUXYAMYxVD.jpg,0
raclette,EQ0CZaUXYAMYxVD.jpg,0
cheese,EQ0CZaXWsAAHucb.jpg,0
raclette,EQ0CZaXWsAAHucb.jpg,1
tart,EQ4V41-U0AEPzcg.jpg,1
cheese,EQ5IECvX0AEl2yc.jpg,1
rosti,EQ5IECvX0AEl2yc.jpg,1
honey,EQ6vLNBXYAIjNeA.jpg,0
pizza,EQ7LHn0X0AEIoDY.jpg,0
pizza,EQ7LHn2XkAIAYCS.jpg,0
pizza,EQ7LHn3WsAMQqB8.jpg,1
chips OR french fries OR crisps OR country fries,Eqa6zkhW4AMXO4J.jpg,1
corn,Eqa6zkhW4AMXO4J.jpg,0
corn crisps,Eqa6zkhW4AMXO4J.jpg,0
crisps,Eqa6zkhW4AMXO4J.jpg,0
cheese,EqBAbALXIAEoAvy.jpg,0
chocolate,EqBAbALXIAEoAvy.jpg,0
raclette,EqBkLepXUAgQNwK.jpg,1
raclette,EqBkLy4XMAI5WxW.jpg,1
bread,EqbL4BIXcAE8BoY.jpg,1
lasagne,EqBrpkJW4AIY7oN.jpg,1
apple,EqBvC00XIAE1K91.jpg,0
cake,EqBvC00XIAE1K91.jpg,0
potato,EqBvC00XIAE1K91.jpg,0
salad,EqBvC00XIAE1K91.jpg,1
vegetable,EqBvC00XIAE1K91.jpg,0
apple,EqBvCgmWMAIcFZ8.jpg,0
cake,EqBvCgmWMAIcFZ8.jpg,0
potato,EqBvCgmWMAIcFZ8.jpg,0
salad,EqBvCgmWMAIcFZ8.jpg,0
vegetable,EqBvCgmWMAIcFZ8.jpg,0
apple,EqBvDcoXcAEKn-g.jpg,0
cake,EqBvDcoXcAEKn-g.jpg,1
potato,EqBvDcoXcAEKn-g.jpg,0
salad,EqBvDcoXcAEKn-g.jpg,0
vegetable,EqBvDcoXcAEKn-g.jpg,0
apple,EqBvDKEXUAAvTaX.jpg,0
cake,EqBvDKEXUAAvTaX.jpg,0
potato,EqBvDKEXUAAvTaX.jpg,1
salad,EqBvDKEXUAAvTaX.jpg,0
vegetable,EqBvDKEXUAAvTaX.jpg,1
cheese,EqBWFN_XYAE3aR-.jpg,1
biscuit OR cookie,EqE3fO_XUAE3NqP.jpg,1
pickle,EqE3fO_XUAE3NqP.jpg,0
potato,EqE3fO_XUAE3NqP.jpg,0
sweet potato,EqE3fO_XUAE3NqP.jpg,0
bread,EqEkgPWXEAAeffW.jpg,1
sushi,Eqemf9qXAAYGivM.jpg,1
sushi,EqemfVsXUAEazMW.jpg,1
sushi,EqemkSoXYAAzCuL.jpg,1
peanut,EqEYIlFXAAAv7yo.jpg,1
pickle,Eqf5qb3XIAEwuw2.jpg,0
pickle,Eqf5qbhXEAITqhd.jpg,1
pickle,Eqf5qdAXIAMbl9V.jpg,0
pickle,Eqf5qfMWMAEP9Gn.jpg,0
chicken,Eqf6eWCXEAALCEe.jpg,0
pickle,Eqf6eWCXEAALCEe.jpg,1
chicken,Eqf6eWSW4AIzoWL.jpg,0
pickle,Eqf6eWSW4AIzoWL.jpg,0
chicken,Eqf6eXzXEAQOd8N.jpg,0
pickle,Eqf6eXzXEAQOd8N.jpg,0
chips OR french fries OR crisps OR country fries,EQFdlrXWoAEpp7u.jpg,1
crisps,EQFdlrXWoAEpp7u.jpg,0
rice,EqFhibHXcAAf8lF.jpg,0
rice,EqFibM1XYAA3vL9.jpg,0
rice,EqFinfAWMAAGwMu.jpg,0
rice,EqFiNKPXYAEKOn-.jpg,0
watermelon,EqfJii0W4AA2onP.jpg,0
soup,EqFs1bCXMAAF8Ut.jpg,1
banana,EQFT7KnXUAAZ215.jpg,0
cake,EQFT7KnXUAAZ215.jpg,0
raspberry,EQFT7KnXUAAZ215.jpg,1
biscuit OR cookie,EqfvB6_XYAAUfYk.jpg,0
couscous,EqGavqmXYAMZ6uN.jpg,0
taboule OR couscous,EqGavqmXYAMZ6uN.jpg,0
chocolate,EQGB1FMXUAE-XTj.jpg,0
biscuit OR cookie,EQIJ5lFX0AEcJty.jpg,1
cake,EQjuIzQXsAAwYX3.jpg,1
pizza,EQKaLiOXYAAxWXI.jpg,1
curry,EqKiXUgXAAIdZzM.jpg,1
lentil,EqKiXUgXAAIdZzM.jpg,1
mango,EqKiXUgXAAIdZzM.jpg,0
pickle,EqKiXUgXAAIdZzM.jpg,0
pumpkin,EqKiXUgXAAIdZzM.jpg,0
rice,EqKiXUgXAAIdZzM.jpg,1
potato,EQMh_FcXsAAfjlV.jpg,0
soup,EQMh_FcXsAAfjlV.jpg,0
bacon,EQNiUAZW4AIOtYw.jpg,0
pancake,EqO-HD0W4AEmqjc.jpg,1
chocolate,EqPRsW1XMAEZoZX.jpg,1
pea,EQPzFu-WoAUl0MF.jpg,0
soup,EQPzFu-WoAUl0MF.jpg,1
spinach,EQPzFu-WoAUl0MF.jpg,0
tomato,EQPzFu-WoAUl0MF.jpg,0
soup,EqQTbEmWMAo46hT.jpg,1
curry,EQRR2HoXsAUQF_j.jpg,0
shrimp OR prawn,EQRR2HoXsAUQF_j.jpg,0
peanut,EqRsUyBW4AAsaVt.jpg,0
spaghetti,EqUG6LHXEAUpPHL.jpg,1
crepe,EQVMZD8WkAIB6t0.jpg,0
pancake,EQVMZD8WkAIB6t0.jpg,0
crepe,EQVMZH5W4AAscOT.jpg,0
pancake,EQVMZH5W4AAscOT.jpg,0
bacon,EqVO4epW8AY99la.jpg,0
parmesan,EqVO4epW8AY99la.jpg,0
spinach,EqVO4epW8AY99la.jpg,1
raspberry,EqVYoIIW4AENKP_.jpg,0
spaghetti,EqWLA0tXEAc8ygU.jpg,1
pasta OR noodles,EQWTVtrWoAAwFtW.jpg,1
pasta OR noodles,EQWTVtwXUAAQzFb.jpg,1
pasta OR noodles,EQWTVtxXkAAehzc.jpg,0
cheese,EqY34VTW4AADO4m.jpg,0
pasta OR noodles,EqY34VTW4AADO4m.jpg,0
spaetzle,EqZ9CeoXcAAydt2.jpg,1
chocolate,EQzFI7BX0AA80cA.jpg,1
chocolate,EQzFI7HWkAAc7s-.jpg,1
chocolate,EQzFI7MXsAAwmjs.jpg,0
beef,EQzkc8cWsAAwzET.jpg,1
sushi,EqZU-EZXcAAyk1A.jpg,1
sushi,EqZU96nXUAACpWd.jpg,1
sushi,EqZU9kIXEAETggy.jpg,1
sushi,EqZU9tVW8AA-L1V.jpg,1
pear,ER3Hj_wW4AAKf-R.jpg,0
chicken,ER9oGT7WsAA-v9A.jpg,0
lemon,ER9oGT7WsAA-v9A.jpg,0
rice,ER9oGT7WsAA-v9A.jpg,0
soup,ER9oGT7WsAA-v9A.jpg,1
chocolate,ERAaa_fWoAEY2lR.jpg,0
pasta OR noodles,ERAaa_fWoAEY2lR.jpg,0
chocolate,ERAab4EXUAI28O9.jpg,0
pasta OR noodles,ERAab4EXUAI28O9.jpg,0
chocolate,ERAacxtWAAAK2Pj.jpg,1
pasta OR noodles,ERAacxtWAAAK2Pj.jpg,0
chocolate,ERAadlfXUAUmQa3.jpg,0
pasta OR noodles,ERAadlfXUAUmQa3.jpg,1
sushi,ERAWn_eWoAI_m3d.jpg,0
sushi,ERAWn-mXUAA30Cf.jpg,1
sushi,ERAWn-XWAAABYu1.jpg,1
sushi,ERAWn98WkAYW1zp.jpg,1
cheese,ERcgCBGX0AEwouk.jpg,1
cake,ERczR2MWkAAIb3z.jpg,1
raclette,ERddkqHWAAExlsI.jpg,1
avocado,ERDy9XlXUAQvGV1.jpg,1
avocado,ERDy9YRWsAIKP0R.jpg,0
soup,EReeoq5WkAAT6Hl.jpg,1
soup,EReeoqzWAAEj5eY.jpg,0
biscuit OR cookie,ERElODkWkAIIuYB.jpg,1
(hazelnut OR chocolate) spread OR nutella OR ovomaltine OR caotina,EReuMXSX0AA1nsl.jpg,0
chips OR french fries OR crisps OR country fries,EReuMXSX0AA1nsl.jpg,0
fajita,ERfNK79WoAA1v2H.jpg,0
fajita,ERfNK8DXYAIHt3v.jpg,1
crepe,ERHwf-aXsAAya0z.jpg,0
pancake,ERHwf-aXsAAya0z.jpg,1
milk,ERI6iRxXsAEv3Xx.jpg,0
milk,ERIXD5NX0AA11c5.jpg,0
cake,ERJUahgWAAAs2Li.jpg,1
date,ERKEVsFW4AAcot4.jpg,0
chocolate,ERKqioDWoAA5VNR.jpg,1
apple,ERKwM7JX0As-gj6.jpg,0
cheese,ERn2n0vXUAQQMqA.jpg,0
(thickened OR whipped) cream,ERnKy-QWsAEI_lm.jpg,1
almond,ERnKy-QWsAEI_lm.jpg,0
cream,ERnKy-QWsAEI_lm.jpg,0
milk,ERnKy-QWsAEI_lm.jpg,0
bread,ERnmwxfWkAEYa0s.jpg,1
pizza,ERnQyw1W4AAkVX1.jpg,0
pizza,ERnQyw6XUAQJ4XW.jpg,1
cake,ERoicvlXYAE4kue.jpg,1
(hazelnut OR chocolate) spread OR nutella OR ovomaltine OR caotina,ERpdXa8WAAAijfY.jpg,0
banana,ERpdXa8WAAAijfY.jpg,0
cream,ERpdXa8WAAAijfY.jpg,1
butter,ERPdzxnWoAAvPjF.jpg,0
cauliflower,ERPdzxnWoAAvPjF.jpg,0
